unit,caste,land_unit,num_men,man_entity,armour,charge_bonus,melee_attack,melee_defence,morale,primary_melee_weapon,mass,hit_points,size,bonus_v_large,damage,ap_damage,melee_weapon_type,melee_attack_interval,armour_value
wh_dlc01_chs_cha_chaos_lord_2,lord,wh_dlc01_chs_cha_chaos_lord_2,1,wh3_dlc20_chs_cha_lord_hero,wh2_main_body_70,50,54,44,75,wh_dlc01_chs_dragon,1000.0000,8,small,0,140,410,axe,3.8000,70
wh_dlc01_chs_cha_chaos_lord_9,lord,wh_dlc01_chs_cha_chaos_lord_9,2,wh3_dlc20_chs_cha_lord_hero,wh2_main_heavy_metal_110,100,40,35,75,wh_dlc01_chs_chariot_gorebeast_hero,1000.0000,8,small,0,32,128,axe,4.0000,110
wh_dlc01_chs_cha_chaos_sorcerer_death_8,hero,wh_dlc01_chs_cha_chaos_sorcerer_death_8,2,wh3_dlc20_chs_cha_chaos_sorcerer_death,wh2_main_heavy_metal_110,70,26,16,60,wh_dlc01_chs_chariot_gorebeast_caster_hero,1000.0000,8,small,0,28,108,axe,4.0000,110
wh_dlc01_chs_cha_chaos_sorcerer_fire_8,hero,wh_dlc01_chs_cha_chaos_sorcerer_fire_8,2,wh3_dlc20_chs_cha_chaos_sorcerer_fire,wh2_main_heavy_metal_110,70,26,16,60,wh_dlc01_chs_chariot_gorebeast_caster_hero,1000.0000,8,small,0,28,108,axe,4.0000,110
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0,1,wh3_dlc20_chs_cha_chaos_sorcerer_death,wh2_main_heavy_metal_80,20,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,80
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10,1,wh3_dlc20_chs_cha_chaos_sorcerer_death,wh2_main_body_70,45,46,40,70,wh_dlc01_chs_dragon_caster,1000.0000,8,small,0,140,380,axe,4.0000,70
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12,1,wh3_dlc20_chs_cha_chaos_sorcerer_rider_death,wh2_main_heavy_metal_100,40,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,100
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13,1,wh3_dlc20_chs_cha_chaos_sorcerer_rider_death,wh_main_body_0,40,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,0
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_7,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_7,2,wh3_dlc20_chs_cha_chaos_sorcerer_death,wh2_main_heavy_metal_110,70,30,20,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,110
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_8,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_8,2,wh3_dlc20_chs_cha_chaos_sorcerer_death,wh2_main_heavy_metal_110,80,30,20,70,wh_dlc01_chs_chariot_gorebeast_caster_hero,1000.0000,8,small,0,28,108,axe,4.0000,110
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9,1,wh3_dlc20_chs_cha_chaos_sorcerer_death,wh2_main_body_80,50,42,36,70,wh_dlc01_chs_manticore_caster_lord,1000.0000,8,small,0,290,155,axe,3.6000,80
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0,1,wh3_dlc20_chs_cha_chaos_sorcerer_fire,wh2_main_heavy_metal_80,20,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,80
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10,1,wh3_dlc20_chs_cha_chaos_sorcerer_fire,wh2_main_body_70,45,46,40,70,wh_dlc01_chs_dragon_caster,1000.0000,8,small,0,140,380,axe,4.0000,70
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12,1,wh3_dlc20_chs_cha_chaos_sorcerer_rider_fire,wh2_main_heavy_metal_100,40,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,100
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13,1,wh3_dlc20_chs_cha_chaos_sorcerer_rider_fire,wh_main_body_0,40,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,0
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_7,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_7,2,wh3_dlc20_chs_cha_chaos_sorcerer_fire,wh2_main_heavy_metal_110,70,30,20,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,110
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_8,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_8,2,wh3_dlc20_chs_cha_chaos_sorcerer_fire,wh2_main_heavy_metal_110,80,30,20,70,wh_dlc01_chs_chariot_gorebeast_caster_hero,1000.0000,8,small,0,28,108,axe,4.0000,110
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9,1,wh3_dlc20_chs_cha_chaos_sorcerer_fire,wh2_main_body_80,50,42,36,70,wh_dlc01_chs_manticore_caster_lord,1000.0000,8,small,0,290,155,axe,3.6000,80
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0,1,wh3_dlc20_chs_cha_chaos_sorcerer_metal,wh2_main_heavy_metal_80,20,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,80
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10,1,wh3_dlc20_chs_cha_chaos_sorcerer_metal,wh2_main_body_70,45,46,40,70,wh_dlc01_chs_dragon_caster,1000.0000,8,small,0,140,380,axe,4.0000,70
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12,1,wh3_dlc20_chs_cha_chaos_sorcerer_rider_metal,wh2_main_heavy_metal_100,40,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,100
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13,1,wh3_dlc20_chs_cha_chaos_sorcerer_rider_metal,wh_main_body_0,40,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,0
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_7,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_7,2,wh3_dlc20_chs_cha_chaos_sorcerer_metal,wh2_main_heavy_metal_110,70,30,20,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,110
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_8,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_8,2,wh3_dlc20_chs_cha_chaos_sorcerer_metal,wh2_main_heavy_metal_110,80,30,20,70,wh_dlc01_chs_chariot_gorebeast_caster_hero,1000.0000,8,small,0,28,108,axe,4.0000,110
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9,1,wh3_dlc20_chs_cha_chaos_sorcerer_metal,wh2_main_body_80,50,42,36,70,wh_dlc01_chs_manticore_caster_lord,1000.0000,8,small,0,290,155,axe,3.6000,80
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0,1,wh3_dlc20_chs_cha_chaos_sorcerer_shadows,wh2_main_heavy_metal_80,20,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,80
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1,1,wh3_dlc20_chs_cha_chaos_sorcerer_rider_shadows,wh2_main_heavy_metal_100,40,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,100
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2,1,wh3_dlc20_chs_cha_chaos_sorcerer_rider_shadows,wh_main_body_0,40,48,44,70,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,0
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3,1,wh3_dlc20_chs_cha_chaos_sorcerer_shadows,wh2_main_body_80,50,42,36,70,wh_dlc01_chs_manticore_caster_lord,1000.0000,8,small,0,290,155,axe,3.6000,80
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4,lord,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4,1,wh3_dlc20_chs_cha_chaos_sorcerer_shadows,wh2_main_body_70,45,46,40,70,wh_dlc01_chs_dragon_caster,1000.0000,8,small,0,140,380,axe,4.0000,70
wh_dlc01_chs_cha_chaos_sorcerer_metal_8,hero,wh_dlc01_chs_cha_chaos_sorcerer_metal_8,2,wh3_dlc20_chs_cha_chaos_sorcerer_metal,wh2_main_heavy_metal_110,70,26,16,60,wh_dlc01_chs_chariot_gorebeast_caster_hero,1000.0000,8,small,0,28,108,axe,4.0000,110
wh_dlc01_chs_cha_chaos_sorcerer_shadows_0,hero,wh_dlc01_chs_cha_chaos_sorcerer_shadows_0,1,wh3_dlc20_chs_cha_chaos_sorcerer_shadows,wh2_main_heavy_metal_80,20,42,40,60,wh_main_chs_sword_caster_hero,1000.0000,8,small,0,220,95,sword,4.0000,80
wh_dlc01_chs_cha_chaos_sorcerer_shadows_1,hero,wh_dlc01_chs_cha_chaos_sorcerer_shadows_1,1,wh3_dlc20_chs_cha_chaos_sorcerer_rider_shadows,wh2_main_heavy_metal_100,40,42,40,60,wh_main_chs_sword_caster_hero,1000.0000,8,small,0,220,95,sword,4.0000,100
wh_dlc01_chs_cha_chaos_sorcerer_shadows_2,hero,wh_dlc01_chs_cha_chaos_sorcerer_shadows_2,1,wh3_dlc20_chs_cha_chaos_sorcerer_rider_shadows,wh_main_body_0,40,42,40,60,wh_main_chs_sword_caster_hero,1000.0000,8,small,0,220,95,sword,4.0000,0
wh_dlc01_chs_cha_chaos_sorcerer_shadows_3,hero,wh_dlc01_chs_cha_chaos_sorcerer_shadows_3,1,wh3_dlc20_chs_cha_chaos_sorcerer_shadows,wh2_main_body_80,50,40,34,60,wh_dlc01_chs_manticore_caster,1000.0000,8,small,0,290,155,axe,3.6000,80
wh_dlc01_chs_cha_exalted_hero_10,hero,wh_dlc01_chs_cha_exalted_hero_10,1,wh3_dlc20_chs_cha_lord_hero,wh2_main_body_80,55,55,34,70,wh_dlc01_chs_manticore_exalted_hero,1000.0000,8,small,0,300,160,axe,3.6000,80
wh_dlc01_chs_cha_exalted_hero_8,hero,wh_dlc01_chs_cha_exalted_hero_8,2,wh3_dlc20_chs_cha_lord_hero,wh2_main_heavy_metal_110,90,40,20,70,wh_dlc01_chs_chariot_gorebeast_hero,1000.0000,8,small,0,32,128,axe,4.0000,110
wh_dlc01_chs_cha_kholek,lord,wh_dlc01_chs_cha_kholek,1,wh_dlc01_chs_kholek_blood,wh2_main_heavy_metal_95,52,66,46,85,wh_dlc01_chs_kholek,6000.0000,8,very_large,30,160,440,axe,3.7000,95
wh_dlc01_chs_cha_prince_sigvald_the_magnificent,lord,wh_dlc01_chs_cha_prince_sigvald_the_magnificent,1,wh2_dlc16_infantry_sigvald_fast_hero,wh2_main_plate_110,45,70,60,100,wh_dlc01_chs_prince_sigvald,1200.0000,8,small,0,340,180,sword,4.0000,110
wh_dlc01_chs_cha_qb_lord_of_change_0,lord,wh_dlc01_chs_cha_qb_lord_of_change_0,1,wh_main_chs_lord_of_change_blood,wh2_main_body_30,35,45,45,75,wh3_main_tze_lord_of_change_staff,3500.0000,8,very_large,0,125,295,axe,4.0000,30
wh_dlc01_chs_inf_chaos_warriors_2,melee_infantry,wh_dlc01_chs_inf_chaos_warriors_2,100,wh_main_infantry_standard_very_large_blood_dismembers,wh2_main_heavy_metal_100,30,38,32,75,wh_dlc01_chs_axe_great,160.0000,8,small,0,10,28,axe,4.2000,100
wh_dlc01_chs_inf_chosen_2,melee_infantry,wh_dlc01_chs_inf_chosen_2,80,wh_main_infantry_standard_very_large_heavy_blood_dismembers,wh2_main_heavy_metal_120,16,36,56,85,wh_dlc01_chs_halberd_chosen,210.0000,8,small,26,15,31,spear,4.3000,120
wh_dlc01_chs_inf_forsaken_0,melee_infantry,wh_dlc01_chs_inf_forsaken_0,80,wh_dlc01_chs_infantry_forsaken_blood_dismembers,wh2_main_body_85,36,32,20,70,wh_dlc01_chs_forsaken,230.0000,8,small,0,44,14,axe,4.3000,85
wh_dlc01_chs_mon_dragon_ogre,monstrous_infantry,wh_dlc01_chs_mon_dragon_ogre,16,wh_dlc01_chs_dragon_ogre_blood,wh2_main_body_60,42,32,40,72,wh_dlc01_chs_dragon_ogre,1700.0000,8,large,26,33,77,axe,4.0000,60
wh_dlc01_chs_mon_dragon_ogre_shaggoth,monster,wh_dlc01_chs_mon_dragon_ogre_shaggoth,1,wh_dlc01_chs_dragon_ogre_shaggoth_blood,wh2_main_body_70,52,58,44,75,wh_dlc01_chs_dragon_ogre_shaggoth,5500.0000,8,very_large,30,160,400,axe,3.6000,70
wh_dlc01_chs_mon_trolls_1,monstrous_infantry,wh_dlc01_chs_mon_trolls_1,16,wh_main_monster_troll_blood,wh2_main_heavy_metal_110,24,34,32,45,wh_main_club_troll,1500.0000,8,large,0,30,70,axe,3.8000,110
wh_dlc01_nor_cha_chaos_sorcerer_lord_0,lord,wh_dlc01_nor_cha_chaos_sorcerer_lord_0,1,wh3_dlc20_chs_cha_chaos_sorcerer_metal,wh2_main_heavy_metal_80,20,48,44,65,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,80
wh_dlc01_nor_cha_chaos_sorcerer_lord_1,lord,wh_dlc01_nor_cha_chaos_sorcerer_lord_1,1,wh3_dlc20_chs_cha_chaos_sorcerer_metal,wh2_main_heavy_metal_100,40,48,44,65,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,100
wh_dlc01_nor_cha_chaos_sorcerer_lord_2,lord,wh_dlc01_nor_cha_chaos_sorcerer_lord_2,2,wh3_dlc20_chs_cha_chaos_sorcerer_metal,wh2_main_heavy_metal_90,40,48,44,65,wh_main_chs_sword_caster_lord_hero,1000.0000,8,small,0,240,120,sword,4.0000,90
wh_dlc02_vmp_cav_blood_knights_0,melee_cavalry,wh_dlc02_vmp_cav_blood_knights_0,60,wh_main_infantry_standard_large_blood,wh2_main_plate_110,72,32,42,65,wh_dlc02_vmp_blood_knight_lance,130.0000,8,small,22,32,17,lance,5.1000,110
wh_dlc03_bst_cav_razorgor_chariot_0,chariot,wh_dlc03_bst_cav_razorgor_chariot_0,8,wh_dlc03_bst_inf_gor_blood_dismembers,wh2_main_body_100,80,34,30,70,wh_dlc03_chs_chariot_razorgor,130.0000,8,small,0,26,44,axe,4.0000,100
wh_dlc03_bst_cha_beastlord_0,lord,wh_dlc03_bst_cha_beastlord_0,1,wh_dlc03_bst_cha_gor_hero_blood_dismember,wh2_main_plate_70,60,60,40,70,wh_dlc03_bst_gor_axe_hero,800.0000,8,small,0,310,160,axe,4.0000,70
wh_dlc03_bst_cha_beastlord_0_qb,lord,wh_dlc03_bst_cha_beastlord_0_qb,1,wh_dlc03_bst_cha_gor_hero_blood_dismember,wh2_main_plate_70,60,60,40,70,wh_dlc03_bst_gor_axe_hero,800.0000,8,small,0,310,160,axe,4.0000,70
wh_dlc03_bst_cha_beastlord_1,lord,wh_dlc03_bst_cha_beastlord_1,2,wh_dlc03_bst_cha_gor_hero_blood_dismember,wh2_main_body_100,90,38,32,70,wh2_dlc17_beastlord_razorgor_chariot,800.0000,8,small,0,120,280,axe,4.0000,100
wh_dlc03_bst_cha_bray_shaman_beasts_0,hero,wh_dlc03_bst_cha_bray_shaman_beasts_0,1,wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_leather_15,38,30,28,55,wh_dlc03_bst_staff_bray_shaman,800.0000,8,small,0,215,95,sword,4.0000,15
wh_dlc03_bst_cha_bray_shaman_beasts_1,hero,wh_dlc03_bst_cha_bray_shaman_beasts_1,2,wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_body_100,80,34,30,55,wh2_dlc17_bray_shaman_razorgor_chariot,800.0000,8,small,0,100,210,axe,4.0000,100
wh_dlc03_bst_cha_bray_shaman_death_0,hero,wh_dlc03_bst_cha_bray_shaman_death_0,1,wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_leather_15,38,30,28,55,wh_dlc03_bst_staff_bray_shaman,800.0000,8,small,0,215,95,sword,4.0000,15
wh_dlc03_bst_cha_bray_shaman_death_1,hero,wh_dlc03_bst_cha_bray_shaman_death_1,2,wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_body_100,80,34,30,55,wh2_dlc17_bray_shaman_razorgor_chariot,800.0000,8,small,0,100,210,axe,4.0000,100
wh_dlc03_bst_cha_bray_shaman_shadows_0,hero,wh_dlc03_bst_cha_bray_shaman_shadows_0,1,wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_leather_15,38,30,28,55,wh_dlc03_bst_staff_bray_shaman,800.0000,8,small,0,215,95,sword,4.0000,15
wh_dlc03_bst_cha_bray_shaman_shadows_1,hero,wh_dlc03_bst_cha_bray_shaman_shadows_1,2,wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_body_100,80,34,30,55,wh2_dlc17_bray_shaman_razorgor_chariot,800.0000,8,small,0,100,210,axe,4.0000,100
wh_dlc03_bst_cha_bray_shaman_wild_0,hero,wh_dlc03_bst_cha_bray_shaman_wild_0,1,wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_leather_15,38,30,28,55,wh_dlc03_bst_staff_bray_shaman,800.0000,8,small,0,215,95,sword,4.0000,15
wh_dlc03_bst_cha_bray_shaman_wild_0_qb,hero,wh_dlc03_bst_cha_bray_shaman_wild_0_qb,1,wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_leather_15,38,30,28,55,wh_dlc03_bst_staff_bray_shaman,800.0000,8,small,0,215,95,sword,4.0000,15
wh_dlc03_bst_cha_bray_shaman_wild_1,hero,wh_dlc03_bst_cha_bray_shaman_wild_1,2,wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_body_100,80,34,30,55,wh2_dlc17_bray_shaman_razorgor_chariot,800.0000,8,small,0,100,210,axe,4.0000,100
wh_dlc03_bst_cha_gorebull_0,hero,wh_dlc03_bst_cha_gorebull_0,1,wh_dlc03_bst_cha_gorebull_blood,wh2_main_heavy_metal_100,46,34,32,75,wh_dlc03_bst_gor_axe_gorebull,2500.0000,8,large,30,140,320,axe,4.0000,100
wh_dlc03_bst_cha_graktar_0,lord,wh_dlc03_bst_cha_graktar_0,1,wh_dlc03_bst_cha_gor_hero_blood,wh2_main_heavy_metal_100,60,55,45,65,wh_dlc03_bst_gor_axe_hero,800.0000,8,small,0,310,160,axe,4.0000,100
wh_dlc03_bst_cha_khazrak_one_eye_0,lord,wh_dlc03_bst_cha_khazrak_one_eye_0,1,wh_dlc03_bst_cha_gor_hero_khazrak_blood,wh2_main_heavy_metal_100,70,60,52,75,wh_dlc03_bst_gor_axe_hero_khazrak,1400.0000,8,small,0,320,170,axe,4.0000,100
wh_dlc03_bst_cha_khazrak_one_eye_1,lord,wh_dlc03_bst_cha_khazrak_one_eye_1,2,wh_dlc03_bst_cha_gor_hero_khazrak_blood,wh2_main_plate_100,100,40,34,75,wh2_dlc17_khazrak_razorgor_chariot,1400.0000,8,small,0,120,300,axe,4.0000,100
wh_dlc03_bst_cha_malagor_the_dark_omen_0,lord,wh_dlc03_bst_cha_malagor_the_dark_omen_0,1,wh2_dlc17_bst_cha_malagor_blood,wh2_main_leather_15,50,50,45,65,wh_dlc03_bst_staff_hero_malagor,1200.0000,8,small,0,265,135,sword,4.0000,15
wh_dlc03_bst_feral_manticore,monster,wh_dlc03_bst_feral_manticore,1,wh_dlc01_flying_manticore_blood,wh2_main_body_45,50,40,34,56,wh_dlc03_bst_manticore,2000.0000,8,large,0,290,155,axe,3.6000,45
wh_dlc03_bst_inf_bestigor_herd_0,melee_infantry,wh_dlc03_bst_inf_bestigor_herd_0,100,wh_dlc03_bst_inf_bestigor_blood_dismembers,wh2_main_heavy_metal_95,36,35,30,70,wh_dlc03_bst_bestigor_great_axe,160.0000,8,small,0,12,32,axe,4.0000,95
wh_dlc03_bst_inf_centigors_0,melee_cavalry,wh_dlc03_bst_inf_centigors_0,60,wh_dlc03_bst_cav_centigor_blood,wh2_main_chainmail_35,42,24,28,60,wh_dlc03_bst_centigor_spear,950.0000,8,medium,0,25,7,spear,4.6000,35
wh_dlc03_bst_inf_centigors_1,melee_cavalry,wh_dlc03_bst_inf_centigors_1,60,wh_dlc03_bst_cav_centigor_blood,wh2_main_chainmail_35,30,22,20,60,wh_dlc03_bst_centigor_spear,950.0000,8,medium,0,25,7,spear,4.6000,35
wh_dlc03_bst_inf_centigors_2,melee_cavalry,wh_dlc03_bst_inf_centigors_2,60,wh_dlc03_bst_cav_centigor_blood,wh2_main_chainmail_35,42,22,22,60,wh_dlc03_bst_centigor_great_axe,950.0000,8,medium,0,7,27,axe,4.6000,35
wh_dlc03_bst_inf_chaos_warhounds_0,war_beast,wh_dlc03_bst_inf_chaos_warhounds_0,80,wh_main_chs_monster_warhound_blood,wh2_main_body_15,20,26,17,38,wh_main_chs_warhound,150.0000,8,small,0,19,3,sword,4.3000,15
wh_dlc03_bst_inf_chaos_warhounds_1,war_beast,wh_dlc03_bst_inf_chaos_warhounds_1,80,wh_main_chs_monster_warhound_blood,wh2_main_body_15,20,26,17,38,wh_main_chs_warhound_poison,150.0000,8,small,0,19,3,sword,4.3000,15
wh_dlc03_bst_inf_cygor_0,missile_infantry,wh_dlc03_bst_inf_cygor_0,1,wh_main_monster_giant_blood,wh2_main_leather_50,28,44,25,75,wh_dlc03_bst_cygor,6500.0000,8,very_large,0,135,335,axe,4.0000,50
wh_dlc03_bst_inf_cygor_0_summoned,missile_infantry,wh_dlc03_bst_inf_cygor_0_summoned,1,wh_main_monster_giant_blood,wh2_main_leather_50,28,44,25,75,wh_dlc03_bst_cygor,6500.0000,8,very_large,0,135,335,axe,4.0000,50
wh_dlc03_bst_inf_gor_herd_0,melee_infantry,wh_dlc03_bst_inf_gor_herd_0,120,wh_dlc03_bst_inf_gor_blood_dismembers,wh2_main_leather_15,30,36,25,62,wh_dlc03_bst_gor_axe_dual,130.0000,8,small,0,30,10,axe,4.4000,15
wh_dlc03_bst_inf_gor_herd_1,melee_infantry,wh_dlc03_bst_inf_gor_herd_1,120,wh_dlc03_bst_inf_gor_blood_dismembers,wh2_main_leather_15,26,26,35,62,wh_dlc03_bst_gor_axe,130.0000,8,small,0,21,9,axe,4.4000,15
wh_dlc03_bst_inf_minotaurs_0,monstrous_infantry,wh_dlc03_bst_inf_minotaurs_0,16,wh_dlc03_bst_mon_minotaur_blood,wh2_main_body_35,34,34,32,75,wh_dlc03_bst_minotaur_dual_axe,1600.0000,8,large,0,33,77,axe,4.0000,35
wh_dlc03_bst_inf_minotaurs_1,monstrous_infantry,wh_dlc03_bst_inf_minotaurs_1,16,wh_dlc03_bst_mon_minotaur_blood,wh2_main_body_45,32,34,45,75,wh_dlc03_bst_minotaur_axe,1600.0000,8,large,0,33,77,axe,4.0000,45
wh_dlc03_bst_inf_minotaurs_2,monstrous_infantry,wh_dlc03_bst_inf_minotaurs_2,16,wh_dlc03_bst_mon_minotaur_blood,wh2_main_body_35,40,34,32,75,wh_dlc03_bst_minotaur_great_axe,1600.0000,8,large,25,33,77,axe,4.0000,35
wh_dlc03_bst_inf_razorgor_herd_0,monstrous_cavalry,wh_dlc03_bst_inf_razorgor_herd_0,32,wh_dlc03_bst_mon_razorgor,wh2_main_leather_45,46,24,18,55,wh_dlc03_bst_razorgor_tusk,1500.0000,8,medium,0,16,36,sword,4.0000,45
wh_dlc03_bst_inf_ungor_herd_1,melee_infantry,wh_dlc03_bst_inf_ungor_herd_1,160,wh_dlc03_bst_inf_ungor_blood_dismembers,wh2_main_leather_15,15,22,24,54,wh_dlc03_bst_ungor_axe,100.0000,8,small,0,20,7,axe,4.3000,15
wh_dlc03_bst_inf_ungor_raiders_0,missile_infantry,wh_dlc03_bst_inf_ungor_raiders_0,120,wh_dlc03_bst_inf_ungor_blood_dismembers,wh2_main_leather_15,6,20,18,45,wh_dlc03_bst_ungor_axe_raiders,100.0000,8,small,0,20,6,axe,4.3000,15
wh_dlc03_bst_inf_ungor_spearmen_0,melee_infantry,wh_dlc03_bst_inf_ungor_spearmen_0,160,wh_dlc03_bst_inf_ungor_blood_dismembers,wh2_main_leather_15,6,20,22,54,wh_dlc03_bst_ungor_spear_0,100.0000,8,small,12,17,5,spear,4.6000,15
wh_dlc03_bst_inf_ungor_spearmen_1,melee_infantry,wh_dlc03_bst_inf_ungor_spearmen_1,160,wh_dlc03_bst_inf_ungor_blood_dismembers,wh2_main_leather_15,6,20,30,54,wh_dlc03_bst_ungor_spear,100.0000,8,small,12,17,5,spear,4.2000,15
wh_dlc03_bst_mon_chaos_spawn_0,monstrous_infantry,wh_dlc03_bst_mon_chaos_spawn_0,16,wh_main_monster_chaos_spawn_blood,wh2_main_body_10,35,36,28,100,wh_dlc03_bst_claws_chaos_spawn,1500.0000,8,large,0,102,48,sword,3.8000,10
wh_dlc03_bst_mon_chaos_spawn_0_summoned,monstrous_infantry,wh_dlc03_bst_mon_chaos_spawn_0_summoned,16,wh_main_monster_chaos_spawn_blood,wh2_main_body_10,35,36,28,100,wh_dlc03_bst_claws_chaos_spawn,1500.0000,8,large,0,102,48,sword,3.8000,10
wh_dlc03_bst_mon_giant_0,monster,wh_dlc03_bst_mon_giant_0,1,wh_main_monster_giant_blood,wh2_main_body_50,40,65,30,100,wh_main_club_giant,6500.0000,8,very_large,0,200,500,axe,4.0000,50
wh_dlc03_emp_cha_boris_todbringer_0,lord,wh_dlc03_emp_cha_boris_todbringer_0,1,wh_main_infantry_standard_hero_blood,wh2_main_plate_85,45,60,50,75,wh_main_emp_sword_hero_general,800.0000,8,small,0,290,140,sword,4.0000,85
